domain,link_count,years_seen,first_seen,last_seen,sample_anchor,sample_source_url,is_alive,genre,memo
winsphil.co.jp,2,2002,20020311214208,20020430031305,http://www.winsphil.co.jp/filipino_channel/channel_lite.html,http://www.eiseihoso.org:80/cgi-bin/cs/011fl/top.cgi,False,,
www1.ocn.ne.jp,2,2002,20020302070423,20020302070423,http://www1.ocn.ne.jp/~marukotv,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
759ch.tv,1,2002,20020430082315,20020430082315,http://759ch.tv/,http://www.eiseihoso.org:80/cgi-bin/cs/009hobby/top.cgi?start=10&key=,False,,
accs.or.jp,1,2002,20020302070423,20020302070423,http://www.accs.or.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
active-sports.tv,1,2002,20020617001254,20020617001254,http://www.active-sports.tv,http://www.eiseihoso.org:80/cgi-bin/member/top.cgi,False,,
adachi.ne.jp,1,2002,20020302070423,20020302070423,http://www.adachi.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
alphanetwortv.com,1,2002,20020311214208,20020311214208,http://www.alphanetwortv.com,http://www.eiseihoso.org:80/cgi-bin/cs/011fl/top.cgi,False,,
amigo.ne.jp,1,2002,20020302070423,20020302070423,http://www.amigo.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
at-x.com,1,2002,20020315123918,20020315123918,http://www.at-x.com/,http://www.eiseihoso.org:80/cgi-bin/cs/004anime/top.cgi,False,,
avis.ne.jp,1,2002,20020302070423,20020302070423,http://www.avis.ne.jp/~scv-tv,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ayu.ne.jp,1,2002,20020302070423,20020302070423,http://www.ayu.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
banban.co.jp,1,2002,20020302070423,20020302070423,http://www.banban.co.jp/ banbantv.htm/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
baynet.ne.jp,1,2002,20020302070423,20020302070423,http://www.baynet.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
bc9.ne.jp,1,2002,20020302070423,20020302070423,http://www.bc9.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
bs-com.com,1,2002,20020221040753,20020221040753,http://www.bs-com.com/,http://www.eiseihoso.org:80/bsdchlu/main.html,False,,
btvm.ne.jp,1,2002,20020302070423,20020302070423,http://www.btvm.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
c-d-k.ne.jp,1,2002,20020302070423,20020302070423,http://www.c-d-k.ne.jp/icc/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
c-marinet.ne.jp,1,2002,20020302070423,20020302070423,http://www.c-marinet.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
c3yokohama.co.jp,1,2002,20020302070423,20020302070423,http://www.C3YOKOHAMA.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cab-j.co.jp,1,2002,20020617001534,20020617001534,http://www.cab-j.co.jp/,http://www.eiseihoso.org:80/aboutus/main005.html,False,,
cable-net.ne.jp,1,2002,20020302070423,20020302070423,http://www.cable-net.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cablenet.co.jp,1,2002,20020302070423,20020302070423,http://www.cablenet.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cat-v.co.jp,1,2002,20020302070423,20020302070423,http://www.cat-v.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catv-aichi.co.jp,1,2002,20020302070423,20020302070423,http://www.catv-aichi.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catv-niihama.co.jp,1,2002,20020302070423,20020302070423,http://www.catv-niihama.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catv.ksky.ne.jp,1,2002,20020302070423,20020302070423,http://catv.ksky.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catv.ne.jp,1,2002,20020302070423,20020302070423,http://www.catv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catv.or.jp,1,2002,20020617001534,20020617001534,http://www.catv.or.jp/renmei/renmeihome.htm,http://www.eiseihoso.org:80/aboutus/main005.html,False,,
catv.yuge.ac.jp,1,2002,20020302070423,20020302070423,http://catv.yuge.ac.jp/~yuge-catv/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catv296.co.jp,1,2002,20020302070423,20020302070423,http://www.catv296.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catvmics.ne.jp,1,2002,20020302070423,20020302070423,http://www.catvmics.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
catvy.ne.jp,1,2002,20020302070423,20020302070423,http://www.catvy.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
caty.co.jp,1,2002,20020302070423,20020302070423,http://www.caty.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cc22.ne.jp,1,2002,20020302070423,20020302070423,http://www.cc22.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cc9.ne.jp,1,2002,20020302070423,20020302070423,http://www.cc9.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ccjnet.ne.jp,1,2002,20020302070423,20020302070423,http://www.ccjnet.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ccn.ne.jp,1,2002,20020302070423,20020302070423,http://www.ccn.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ccv.ne.jp,1,2002,20020302070423,20020302070423,http://www.ccv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ch-bb.jp,1,2002,20020430082315,20020430082315,http://www.ch-bb.jp,http://www.eiseihoso.org:80/cgi-bin/cs/009hobby/top.cgi?start=10&key=,False,,
chofucable.co.jp,1,2002,20020302070423,20020302070423,http://www.chofucable.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cityfujisawa.ne.jp,1,2002,20020302070423,20020302070423,http://www.cityfujisawa.ne.jp/~catv,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
club.carenet.co.jp,1,2002,20020628033634,20020628033634,http://club.carenet.co.jp/tv/guide/,http://www.eiseihoso.org:80/cgi-bin/member/top.cgi?start=30&key=,False,,
cncm.ne.jp,1,2002,20020302070423,20020302070423,http://www.cncm.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cns-tv.co.jp,1,2002,20020302070423,20020302070423,http://www.cns-tv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cny.ne.jp,1,2002,20020302070423,20020302070423,http://www.cny.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ctb.ne.jp,1,2002,20020302070423,20020302070423,http://www.ctb.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ctechcorp.co.jp,1,2002,20020302070423,20020302070423,http://www.ctechcorp.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ctk.ne.jp,1,2002,20020302070423,20020302070423,http://www.CTK.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ctktv.co.jp,1,2002,20020302070423,20020302070423,http://www.ctktv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ctn.co.jp,1,2002,20020302070423,20020302070423,http://www.ctn.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cty-net.ne.jp,1,2002,20020302070423,20020302070423,http://www.cty-net.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cvc.co.jp,1,2002,20020302070423,20020302070423,http://www.cvc.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
cwo.co.jp,1,2002,20020302070423,20020302070423,http://www.cwo.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
d-booktv.com,1,2002,20020511041457,20020511041457,http://www.d-booktv.com,http://www.eiseihoso.org:80/cgi-bin/member/top.cgi?start=60&key=,False,,
dentoubunka.co.jp,1,2002,20020622152213,20020622152213,http://www.dentoubunka.co.jp/,http://www.eiseihoso.org:80/cgi-bin/cs/007ent/top.cgi,False,,
digicube.co.jp,1,2002,20020622152213,20020622152213,http://www.digicube.co.jp/,http://www.eiseihoso.org:80/cgi-bin/cs/007ent/top.cgi,False,,
dkkaraoke.co.jp,1,2002,20020511041457,20020511041457,http://www.dkkaraoke.co.jp/,http://www.eiseihoso.org:80/cgi-bin/member/top.cgi?start=60&key=,False,,
edogawa.com,1,2002,20020302070423,20020302070423,http://www.edogawa.com/cable-tv/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
edonagasaki.ne.jp,1,2002,20020302070423,20020302070423,http://www.edonagasaki.ne.jp/ mitsushima,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
epb.co.jp,1,2002,20020617001254,20020617001254,http://www.epb.co.jp,http://www.eiseihoso.org:80/cgi-bin/member/top.cgi,False,,
exd.city.kobe.jp,1,2002,20020302070423,20020302070423,http://www.exd.city.kobe.jp/ck/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
fandango.co.jp,1,2002,20020623183843,20020623183843,http://www.fandango.co.jp/,http://www.eiseihoso.org:80/cgi-bin/cs/007ent/top.cgi?start=10&key=,False,,
fcncatv.ne.jp,1,2002,20020302070423,20020302070423,http://www.fcncatv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
fctv.co.jp,1,2002,20020302070423,20020302070423,http://www.fctv.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
fureai-ch.ne.jp,1,2002,20020302070423,20020302070423,http://www.fureai-ch.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
go-kaku.co.jp,1,2002,20020221040920,20020221040920,http://www.go-kaku.co.jp/,http://www.eiseihoso.org:80/cgi-bin/cs/010learn/top.cgi,False,,
haginet.ne.jp,1,2002,20020302070423,20020302070423,http://www.haginet.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
hbs.ne.jp,1,2002,20020302070423,20020302070423,http://www.hbs.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
hicat.ne.jp,1,2002,20020302070423,20020302070423,http://www.hicat.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
hidaweb.ne.jp,1,2002,20020302070423,20020302070423,http://www.hidaweb.ne.jp/kokufu/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
himawari.co.jp,1,2002,20020302070423,20020302070423,http://www.himawari.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
hinocatv.ne.jp,1,2002,20020302070423,20020302070423,http://www.hinocatv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
home.milk906.jp,1,2002,20021124060813,20021124060813,http://home.milk906.jp,http://www.eiseihoso.org:80/cgi-bin/cs/014adult/top.cgi?start=10&key=,False,,
home.netscape.com,1,2002,20020803082611,20020803082611,,http://www.eiseihoso.org:80/notes/index.html,False,,
honjo.ne.jp,1,2002,20020302070423,20020302070423,http://www.honjo.ne.jp/hp/h-catv/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
hottv.ne.jp,1,2002,20020302070423,20020302070423,http://www.hottv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
htv-net.ne.jp,1,2002,20020302070423,20020302070423,http://www.htv-net.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ichigo-tv.com,1,2002,20020302070423,20020302070423,http://www.ichigo-tv.com,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
icn-tv.ne.jp,1,2002,20020302070423,20020302070423,http://www.icn-tv.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
icnet.ne.jp,1,2002,20020302070423,20020302070423,http://www.icnet.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
icntv.ne.jp,1,2002,20020302070423,20020302070423,http://www.icntv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ict.ne.jp,1,2002,20020302070423,20020302070423,http://www.ict.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ictnet.co.jp,1,2002,20020302070423,20020302070423,http://www.ictnet.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ictv.ne.jp,1,2002,20020302070423,20020302070423,http://www.ictv.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
icv.ne.jp,1,2002,20020302070423,20020302070423,http://www.icv.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
iijnet.or.jp,1,2002,20020622074325,20020622074325,http://www.iijnet.or.jp/JSAT/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
ir21.co.jp,1,2002,20020622075139,20020622075139,http://www.ir21.co.jp/,http://www.eiseihoso.org:80/cgi-bin/cs/009hobby/top.cgi,False,,
ise-ics.co.jp,1,2002,20020302070423,20020302070423,http://www.ise-ics.co.jp/ hometown/iinan/ciao.html,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
islands.ne.jp,1,2002,20020302070423,20020302070423,http://www.islands.ne.jp/ uoshima/catv.html,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
jeita.or.jp,1,2002,20020617001534,20020617001534,http://www.jeita.or.jp/,http://www.eiseihoso.org:80/aboutus/main005.html,False,,
jidaigeki.com,1,2002,20020622074232,20020622074232,http://www.jidaigeki.com,http://www.eiseihoso.org:80/cgi-bin/cs/003drama/top.cgi,False,,
join.zaq.ne.jp,1,2002,20020302070423,20020302070423,http://join.zaq.ne.jp/catv/ioctv/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
jpc.co.jp,1,2002,20020622074325,20020622074325,http://www.jpc.co.jp/whatjpc.html,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
jsat.net,1,2002,20020617001534,20020617001534,http://www.jsat.net/,http://www.eiseihoso.org:80/aboutus/main005.html,False,,
jvc-victor.co.jp,1,2002,20020622074325,20020622074325,http://www.jvc-victor.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
k-cable.ne.jp,1,2002,20020302070423,20020302070423,http://www.k-cable.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kawaguchiko.ne.jp,1,2002,20020302070423,20020302070423,http://www.kawaguchiko.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kcb.co.jp,1,2002,20020302070423,20020302070423,http://www.kcb.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kcn-tv.ne.jp,1,2002,20020302070423,20020302070423,http://www.kcn-tv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kctv.co.jp,1,2002,20020302070423,20020302070423,http://www.kctv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kinet-tv.ne.jp,1,2002,20020302070423,20020302070423,http://www.kinet-tv.ne.jp/top.html,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kit-manzox.co.jp,1,2002,20020622152213,20020622152213,http://www.kit-manzox.co.jp,http://www.eiseihoso.org:80/cgi-bin/cs/007ent/top.cgi,False,,
kitajima-catv.co.jp,1,2002,20020302070423,20020302070423,http://www.kitajima-catv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kitanet.co.jp,1,2002,20020302070423,20020302070423,http://www.kitanet.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
koala-tv.co.jp,1,2002,20020302070423,20020302070423,http://www.koaLa-tv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kobe-catv.co.jp,1,2002,20020302070423,20020302070423,http://www.kobe-catv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
kumin.ne.jp,1,2002,20020302070423,20020302070423,http://www.kumin.ne.jp/kumin,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
mable.co.jp,1,2002,20020302070423,20020302070423,http://www.mable.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
matsushita.co.jp,1,2002,20020622074325,20020622074325,http://www.matsushita.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
mcat.co.jp,1,2002,20020302070423,20020302070423,http://www.mcat.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
mct.ne.jp,1,2002,20020302070423,20020302070423,http://www.mct.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
mctv.ne.jp,1,2002,20020302070423,20020302070423,http://www.mctv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
megaport.ne.jp,1,2002,20020221040753,20020221040753,http://www.megaport.ne.jp,http://www.eiseihoso.org:80/bsdchlu/main.html,False,,
melco.co.jp,1,2002,20020622074325,20020622074325,http://www.melco.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
miharu.co.jp,1,2002,20020622074325,20020622074325,http://www.miharu.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
miyavision.co.jp,1,2002,20020302070423,20020302070423,http://www.miyavision.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
mmcatv.co.jp,1,2002,20020302070423,20020302070423,http://www.mmcatv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
motv.co.jp,1,2002,20020816212242,20020816212242,http://www.motv.co.jp,http://www.eiseihoso.org:80/cgi-bin/cs/012shopping/top.cgi,False,,
mserve.co.jp,1,2002,20020221040753,20020221040753,https://www.mserve.co.jp/,http://www.eiseihoso.org:80/bsdchlu/main.html,False,,
mytv.co.jp,1,2002,20020302070423,20020302070423,http://www.mytv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
nankai.co.jp,1,2002,20020302070423,20020302070423,http://www.nankai.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
nava21.co.jp,1,2002,20020302070423,20020302070423,http://www.nava21.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
nctv.co.jp,1,2002,20020302070423,20020302070423,http://www.nctv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ncv-y.co.jp,1,2002,20020302070423,20020302070423,http://www.ncv-y.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ncv.ne.jp,1,2002,20020302070423,20020302070423,http://www.ncv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
nec.co.jp,1,2002,20020622074325,20020622074325,http://www.nec.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
nhk-sw.co.jp,1,2002,20020622074325,20020622074325,http://www.nhk-sw.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
nihon-eiga.com,1,2002,20020108234740,20020108234740,http://www.nihon-eiga.com,http://www.eiseihoso.org:80/cgi-bin/cs/002cinema/top.cgi,False,,
nikkei-cnbc.co.jp,1,2002,20020306011456,20020306011456,http://www.nikkei-cnbc.co.jp,http://www.eiseihoso.org:80/cgi-bin/cs/008news/top.cgi?start=10&key=,False,,
nns-catv.co.jp,1,2002,20020302070423,20020302070423,http://www.nns-catv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
nthk.co.jp,1,2002,20020302070423,20020302070423,http://www.nthk.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
oct-net.ne.jp,1,2002,20020302070423,20020302070423,http://www.oct-net.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
octv.ne.jp,1,2002,20020302070423,20020302070423,http://www.octv.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ocv.ne.jp,1,2002,20020302070423,20020302070423,http://www.ocv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
odawara15ch.co.jp,1,2002,20020302070423,20020302070423,http://www.odawara15ch.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ogaki-tv.co.jp,1,2002,20020302070423,20020302070423,http://www.ogaki-tv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
omp.co.jp,1,2002,20020622074325,20020622074325,http://www.omp.co.jp/,http://www.eiseihoso.org:80/aboutus/main003-02.html,False,,
rcn.ne.jp,1,2002,20020302070423,20020302070423,http://www.rcn.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
rosenet.ne.jp,1,2002,20020302070423,20020302070423,http://www.rosenet.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
s-cnet.ne.jp,1,2002,20020302070423,20020302070423,http://www.s-cnet.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
sakura-catv.co.jp,1,2002,20020302070423,20020302070423,http://www.sakura-catv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
scatv.ne.jp,1,2002,20020302070423,20020302070423,http://www.scatv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
sctv.ne.jp,1,2002,20020302070423,20020302070423,http://www.sctv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
seaple-n.icc.ne.jp,1,2002,20020302070423,20020302070423,http://www.seaple-n.icc.ne.jp/~ttn,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
shimabara.ne.jp,1,2002,20020302070423,20020302070423,http://www.shimabara.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
shoku-chan.com@,1,2002,20020622075139,20020622075139,http://www.shoku-chan.com@,http://www.eiseihoso.org:80/cgi-bin/cs/009hobby/top.cgi,False,,
shopchannel.co.jp,1,2002,20020816212242,20020816212242,http://www.shopchannel.co.jp/,http://www.eiseihoso.org:80/cgi-bin/cs/012shopping/top.cgi,False,,
snu.ne.jp,1,2002,20020302070423,20020302070423,http://www.snu.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
spaceshowertv.com@,1,2002,20020511041457,20020511041457,http://www.spaceshowertv.com@,http://www.eiseihoso.org:80/cgi-bin/member/top.cgi?start=60&key=,False,,
spaceyacht.co.jp,1,2002,20020622075139,20020622075139,http://www.spaceyacht.co.jp,http://www.eiseihoso.org:80/cgi-bin/cs/009hobby/top.cgi,False,,
starcat.co.jp,1,2002,20020302070423,20020302070423,http://www.starcat.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
stgiga.co.jp,1,2002,20020221040753,20020221040753,http://www.stgiga.co.jp/,http://www.eiseihoso.org:80/bsdchlu/main.html,False,,
super-ch.com@,1,2002,20020622074232,20020622074232,http://www.super-ch.com@,http://www.eiseihoso.org:80/cgi-bin/cs/003drama/top.cgi,False,,
sutv.co.jp,1,2002,20020302070423,20020302070423,http://www.sutv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
t-catv.co.jp,1,2002,20020302070423,20020302070423,http://www.t-catv.co.jp/.,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
t-net.ne.jp,1,2002,20020302070423,20020302070423,http://www.t-net.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tac-net.co.jp,1,2002,20020302070423,20020302070423,http://www.tac-net.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tamatele.co.jp,1,2002,20020302070423,20020302070423,http://www.tamatele.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tcat.co.jp,1,2002,20020302070423,20020302070423,http://www.tcat.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tcct.co.jp,1,2002,20020302070423,20020302070423,http://www.tcct.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tcn-catv.co.jp,1,2002,20020302070423,20020302070423,http://www.tcn-catv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tctv.co.jp,1,2002,20020302070423,20020302070423,http://www.tctv.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tctvnet.co.jp,1,2002,20020302070423,20020302070423,http://www.tctvnet.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tcv.or.jp,1,2002,20020302070423,20020302070423,http://www.tcv.or.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tees.ne.jp,1,2002,20020302070423,20020302070423,http://www.tees.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tmtv.ne.jp,1,2002,20020302070423,20020302070423,http://www.tmtv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
toptower.co.jp,1,2002,20020302070423,20020302070423,http://www.toptower.co.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
toua-u.ac.jp,1,2002,20020221040920,20020221040920,http://www.toua-u.ac.jp/univcs/,http://www.eiseihoso.org:80/cgi-bin/cs/010learn/top.cgi,False,,
town.kami.hyogo.jp,1,2002,20020302070423,20020302070423,http://www.town.kami.hyogo.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.kaminaka.fukui.jp,1,2002,20020302070423,20020302070423,http://www.town.kaminaka.fukui.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.kuse.okayama.jp,1,2002,20020302070423,20020302070423,http://www.town.kuse.okayama.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.kushibiki.yamagata.jp,1,2002,20020302070423,20020302070423,http://www.town.kushibiki.yamagata.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.nagao.kagawa.jp,1,2002,20020302070423,20020302070423,http://www.town.nagao.kagawa.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.okutsu.okayama.jp,1,2002,20020302070423,20020302070423,http://www.town.okutsu.okayama.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.oyama.oita.jp,1,2002,20020302070423,20020302070423,http://www.town.oyama.oita.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.sekinomiya.hyogo.jp,1,2002,20020302070423,20020302070423,http://www.town.sekinomiya.hyogo.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.takino.hyogo.jp,1,2002,20020302070423,20020302070423,http://www.town.takino.hyogo.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
town.yatsuo.toyama.jp,1,2002,20020302070423,20020302070423,http://www.town.yatsuo.toyama.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
townkiss.co.jp,1,2002,20020302070423,20020302070423,http://www.townkiss.co.jp/ sotetsu_group/YCV/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
ttv.ne.jp,1,2002,20020302070423,20020302070423,http://www.ttv.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tulipnet.co.jp,1,2002,20020302070423,20020302070423,http://www.tulipnet.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tvg.ne.jp,1,2002,20020302070423,20020302070423,http://www.tvg.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tvk.ne.jp,1,2002,20020302070423,20020302070423,http://www.tvk.ne.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tvm.co.jp,1,2002,20020302070423,20020302070423,http://www.tvm.co.jp,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
tvoyama.ne.jp,1,2002,20020302070423,20020302070423,http://www.tvoyama.ne.jp/,http://www.eiseihoso.org:80/guide/main003-02.html,False,,
