domain,link_count,years_seen,first_seen,last_seen,sample_anchor,sample_source_url,is_alive,genre,memo
thehikaku.net,3,"2014,2016,2017",20140209144034,20170914115150,the比較,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
wakamono-isa.com,3,2017,20170628081913,20170628081913,わかこく北浜事務所セミナースペース,http://www.japan-affiliate.org/news/wakakoku1703/,True,,
a-million.com,2,"2014,2016",20140401051059,20160620210744,お問い合わせフォーム,http://www.japan-affiliate.org/regular/millioncom/,True,,
adbomber.jp,2,2016,20160711120154,20160711120154,株式会社スマートダイレクト,http://www.japan-affiliate.org:80/regular/adbomber/,True,,
affi.cotoz.info,2,2016,20160711120401,20160711120401,http://affi.cotoz.info/,http://www.japan-affiliate.org:80/regular/cottoncotton/,True,,
affiliate.rakuten.co.jp,2,"2014,2016",20140209201814,20160111202653,http://affiliate.rakuten.co.jp/campaign/cup/0605/result/,http://www.japan-affiliate.org:80/regular/ko-harubiyori/,True,,
assistup.co.jp,2,"2016,2017",20160202164334,20170902210955,アシストアップ社内　セミナールーム,http://www.japan-affiliate.org:80/news/1stkouza201603/,True,,
atnd.org,2,"2016,2017",20160421201727,20170610052820,次回5月15日開催回の詳細＆申込みはコチラ,http://www.japan-affiliate.org:80/news/yokohama1604/,True,,
autofx-now.com,2,2014,20140104230358,20140104230358,http://autofx-now.com,http://www.japan-affiliate.org:80/regular/kyamamu/,True,,
blog.cotoz.info,2,2016,20160711120401,20160711120401,http://blog.cotoz.info/,http://www.japan-affiliate.org:80/regular/cottoncotton/,True,,
carryonmall.com,2,2017,20170609014143,20170609014143,株式会社キャリーオン,http://www.japan-affiliate.org/regular/carryon/,True,,
conferencehall.jp,2,"2016,2017",20160304172329,20170628181408,http://www.conferencehall.jp/yokohama/,http://www.japan-affiliate.org:80/news/yokohama1603/,True,,
ecnetwork.jp,2,"2016,2017",20160520110051,20170905200811,http://www.ecnetwork.jp/,http://www.japan-affiliate.org/topics/honki2015law/,True,,
fruits-nyanko.com,2,"2014,2015",20140401051358,20150430040356,,http://www.japan-affiliate.org/regular/fruits-nyanko/,True,,
fullspeed.co.jp,2,2016,20160711120411,20160711120411,株式会社フルスピード,http://www.japan-affiliate.org:80/regular/fullspeed/,True,,
happyclover.in,2,"2015,2016",20150430003837,20160618235912,,http://www.japan-affiliate.org/regular/happyclover/,True,,
hietori.coco-style.biz,2,2014,20140117012028,20140117012028,http://hietori.coco-style.biz/,http://www.japan-affiliate.org/regular/coco-style/,True,,
iiyudane.com,2,"2016,2017",20160421201727,20170610052820,いい湯だね！温泉・旅行Hack,http://www.japan-affiliate.org:80/news/yokohama1604/,True,,
